epoch,accuracy,loss,val_accuracy,val_loss
0,0.30379408597946167,1.6367133855819702,0.3660014271736145,1.4702558517456055
1,0.38145706057548523,1.4601658582687378,0.40163934230804443,1.4189122915267944
2,0.40354472398757935,1.4129652976989746,0.4240912199020386,1.367842435836792
3,0.4307979941368103,1.3605257272720337,0.4511760473251343,1.308074951171875
4,0.4617028832435608,1.2932718992233276,0.49429792165756226,1.2322419881820679
