epoch,accuracy,loss,val_accuracy,val_loss
0,0.3135019540786743,1.6220446825027466,0.37455451488494873,1.4292818307876587
1,0.40309938788414,1.3967074155807495,0.4169636368751526,1.3382295370101929
2,0.4291948676109314,1.3253594636917114,0.4501069188117981,1.2630473375320435
3,0.44878873229026794,1.2656205892562866,0.48645758628845215,1.2081804275512695
4,0.47497329115867615,1.2165168523788452,0.5067712068557739,1.1568102836608887
