epoch,accuracy,loss,val_accuracy,val_loss
0,0.31742072105407715,1.6052699089050293,0.3581610918045044,1.452223777770996
1,0.4007837474346161,1.4095065593719482,0.4062722623348236,1.354095458984375
2,0.4308870732784271,1.32955801486969,0.4590163826942444,1.27216637134552
3,0.4703420102596283,1.249617338180542,0.4932287931442261,1.1893051862716675
4,0.5024937391281128,1.1771193742752075,0.5367070436477661,1.1081663370132446
