epoch,accuracy,loss,val_accuracy,val_loss
0,0.31234413385391235,1.6216142177581787,0.35245901346206665,1.4648849964141846
1,0.3957071602344513,1.429560899734497,0.40413400530815125,1.3735032081604004
2,0.41636979579925537,1.3574299812316895,0.4451175928115845,1.3068993091583252
3,0.4531528353691101,1.284273624420166,0.481824666261673,1.2361310720443726
4,0.4959031045436859,1.2057687044143677,0.528866708278656,1.1439317464828491
