epoch,accuracy,loss,val_accuracy,val_loss
0,0.30174562335014343,1.6203051805496216,0.35673555731773376,1.4770375490188599
1,0.38760241866111755,1.452189326286316,0.41019243001937866,1.398956298828125
2,0.4171713590621948,1.3862836360931396,0.43834638595581055,1.3358993530273438
3,0.45048093795776367,1.3145067691802979,0.4989308714866638,1.2487013339996338
4,0.4904702603816986,1.2423633337020874,0.5256593227386475,1.1739959716796875
