epoch,accuracy,loss,val_accuracy,val_loss
0,0.38599929213523865,1.4509421586990356,0.4369208812713623,1.30111825466156
1,0.5104203820228577,1.1887691020965576,0.5060584545135498,1.1621094942092896
2,0.5388314723968506,1.1154905557632446,0.5734140872955322,1.0643606185913086
3,0.5654613375663757,1.0671385526657104,0.5787597894668579,1.034679889678955
4,0.5813145637512207,1.0313444137573242,0.5990734100341797,0.9976954460144043
