epoch,accuracy,loss,val_accuracy,val_loss
0,0.3980228006839752,1.3985828161239624,0.45473983883857727,1.2811650037765503
1,0.5220876336097717,1.147479772567749,0.571988582611084,1.0721768140792847
2,0.5698254108428955,1.060827374458313,0.601211667060852,0.9858577847480774
3,0.6048272252082825,0.9959936141967773,0.6062009930610657,0.9725165963172913
4,0.6213038563728333,0.9619404077529907,0.6646471619606018,0.8948967456817627
