epoch,accuracy,loss,val_accuracy,val_loss
0,0.37584608793258667,1.4852397441864014,0.428011417388916,1.3315010070800781
1,0.4821873903274536,1.2412941455841064,0.5235210061073303,1.1624982357025146
2,0.5341111421585083,1.1326820850372314,0.5438346266746521,1.1134040355682373
3,0.5527253150939941,1.0934338569641113,0.5702067017555237,1.0578508377075195
4,0.5709832310676575,1.061111569404602,0.5880256295204163,1.0263698101043701
