epoch,accuracy,loss,val_accuracy,val_loss
0,0.3529568910598755,1.526775598526001,0.40235209465026855,1.3400344848632812
1,0.44344496726989746,1.2795653343200684,0.5149679183959961,1.1892529726028442
2,0.5035625100135803,1.1748383045196533,0.5591589212417603,1.1060203313827515
3,0.5389205813407898,1.1156327724456787,0.5848182439804077,1.047331690788269
4,0.5616316199302673,1.0738364458084106,0.5883820652961731,1.0168828964233398
