epoch,accuracy,loss,val_accuracy,val_loss
0,0.317064493894577,1.6268223524093628,0.37704917788505554,1.4390126466751099
1,0.40550410747528076,1.4064713716506958,0.4201710522174835,1.3554496765136719
2,0.42465266585350037,1.348108172416687,0.44868138432502747,1.2993242740631104
3,0.45226219296455383,1.292073130607605,0.485744833946228,1.2422288656234741
4,0.4755076467990875,1.2411545515060425,0.5181753635406494,1.1887941360473633
