epoch,accuracy,loss,val_accuracy,val_loss
0,0.29773780703544617,1.64850652217865,0.36029934883117676,1.4912105798721313
1,0.38760241866111755,1.4540215730667114,0.41375625133514404,1.3954147100448608
2,0.42714640498161316,1.365230917930603,0.4561653733253479,1.30318284034729
3,0.4682044982910156,1.2758889198303223,0.5103349685668945,1.2030705213546753
4,0.5075703859329224,1.1993910074234009,0.535994291305542,1.1475764513015747
