epoch,accuracy,loss,val_accuracy,val_loss
0,0.37869611382484436,1.433944821357727,0.43121880292892456,1.306268334388733
1,0.4908265173435211,1.1989411115646362,0.5199572443962097,1.1174877882003784
2,0.548984706401825,1.0930832624435425,0.5819672346115112,1.047086477279663
3,0.5798895359039307,1.044769525527954,0.5819672346115112,1.0433382987976074
4,0.5898646116256714,1.0173745155334473,0.6136849522590637,0.9847056865692139
